LOCAL,ug/L,Flag,Comment,feet,Flag,Comment,mg/L,Flag,Comment,%saturation,Flag,Comment,pH,Flag,Comment,psu,Flag,Comment,mS/cm,Flag,Comment,NTU/FNU,Flag,Comment,Fahrenheit,Flag,Comment
9/25/2018 2:45,2.5,0,,6.676428,0,,6.29,0,,74.5,0,,8.24,0,,6.7,0,,11.73,0,,4.7,0,,71.12000689,0,
9/25/2018 3:00,2.7,0,,6.4664568,0,,6.39,0,,75,0,,8.22,0,,6.42,0,,11.27,0,,7,0,,70.62000694,0,
9/25/2018 3:15,3,0,,6.282732,0,,6.07,0,,71.2,0,,8.16,0,,6.15,0,,10.82,0,,5.5,0,,70.65000694,0,
9/25/2018 3:30,3.4,0,,6.1121304,0,,6.22,0,,72.9,0,,8.22,0,,6.03,0,,10.62,0,,8.9,0,,70.64000694,0,
9/25/2018 3:45,2.9,0,,5.9743368,0,,5.93,0,,69.2,0,,8.22,0,,5.91,0,,10.43,0,,2.9,0,,70.36000696,0,
9/25/2018 4:00,3.8,0,,5.8431048,0,,6.43,0,,74.9,0,,8.3,0,,5.79,0,,10.22,0,,3.1,0,,70.08000699,0,
9/25/2018 4:15,3.8,0,,5.7414,0,,6.62,0,,76.8,0,,8.29,0,,5.67,0,,10.03,0,,7.6,0,,69.81000702,0,
9/25/2018 4:30,3.8,0,,5.6495376,0,,6.51,0,,75.4,0,,8.3,0,,5.61,0,,9.927,0,,1.8,0,,69.71000703,0,
9/25/2018 4:45,3.1,0,,5.6068872,0,,6.49,0,,75,0,,8.31,0,,5.49,0,,9.741,0,,2.3,0,,69.61000704,0,
9/25/2018 5:00,3.4,0,,5.593764,0,,6.8,0,,78.2,0,,8.32,0,,5.26,0,,9.349,0,,2.7,0,,69.31000707,0,
9/25/2018 5:15,3.1,0,,5.6036064,0,,6.58,0,,75.6,0,,8.32,0,,5.13,0,,9.138,0,,1,0,,69.22000708,0,
9/25/2018 5:30,3.2,0,,5.6659416,0,,6.27,0,,71.8,0,,8.28,0,,5.06,0,,9.02,0,,0.3,0,,69.0200071,0,
9/25/2018 5:45,3.6,0,,5.7709272,0,,6.22,0,,71.2,0,,8.29,0,,4.99,0,,8.907,0,,1.8,0,,68.9800071,0,
9/25/2018 6:00,2.6,0,,5.938248,0,,6.74,0,,77.1,0,,8.3,0,,4.93,0,,8.803,0,,5,0,,68.93000711,0,
9/25/2018 6:15,3.2,0,,6.1482192,0,,6.74,0,,76.8,0,,8.2,0,,4.93,0,,8.798,0,,14.1,0,,68.62000714,0,
9/25/2018 6:30,2.6,0,,6.3844368,0,,6.63,0,,75.7,0,,8.24,0,,4.93,0,,8.799,0,,5.3,0,,68.79000712,0,
9/25/2018 6:45,2.4,0,,6.5812848,0,,6.66,0,,76.1,0,,8.24,0,,4.65,0,,8.34,0,,7.6,0,,69.07000709,0,
9/25/2018 7:00,4,0,,6.80766,0,,7.07,0,,81.5,0,,8.26,0,,4.73,0,,8.471,0,,15.4,0,,69.74000703,0,
9/25/2018 7:15,3.7,0,,7.0570008,0,,7.1,0,,81.2,0,,8.24,0,,5.08,0,,9.056,0,,20.3,0,,68.85000712,0,
9/25/2018 7:30,4.3,0,,7.3260264,0,,7.04,0,,80.4,0,,8.23,0,,5.3,0,,9.412,0,,22.5,0,,68.69000713,0,
9/25/2018 7:45,3.2,0,,7.578648,0,,7.04,0,,80.3,0,,8.24,0,,5.24,0,,9.323,0,,25.3,0,,68.47000715,0,
9/25/2018 8:00,4.2,0,,7.8476736,0,,7.04,0,,80.4,0,,8.25,0,,5.16,0,,9.185,0,,18.6,0,,68.65000714,0,
9/25/2018 8:15,2.6,0,,8.136384,0,,7.04,0,,80.1,0,,8.25,0,,5.14,0,,9.158,0,,19.3,0,,68.39000716,0,
9/25/2018 8:30,4.6,0,,8.3890056,0,,6.85,0,,77.8,0,,8.25,0,,5.18,0,,9.22,0,,18.7,0,,68.17000718,0,
9/25/2018 8:45,4.4,0,,8.6481888,0,,6.75,0,,77.1,0,,8.24,0,,5.3,0,,9.422,0,,17.1,0,,68.63000714,0,
9/25/2018 9:00,3.9,0,,8.8778448,0,,6.68,0,,76.5,0,,8.25,0,,5.34,0,,9.485,0,,13.4,0,,68.83000712,0,
9/25/2018 9:15,4.6,0,,9.10422,0,,6.64,0,,76,0,,8.23,0,,5.32,0,,9.453,0,,15.3,0,,68.87000711,0,
9/25/2018 9:30,3.6,0,,9.2879448,0,,6.91,0,,79.2,0,,8.33,0,,5.34,0,,9.492,0,,19.4,0,,68.88000711,0,
9/25/2018 9:45,2.9,0,,9.4388616,0,,6.79,0,,77.8,0,,8.34,0,,5.36,0,,9.512,0,,13.9,0,,68.82000712,0,
9/25/2018 10:00,3.2,0,,9.579936,0,,6.73,0,,77,0,,8.32,0,,5.31,0,,9.44,0,,4.8,0,,68.81000712,0,
9/25/2018 10:15,4.1,0,,9.6685176,0,,6.81,0,,78.3,0,,8.33,0,,5.42,0,,9.623,0,,9.5,0,,69.12000709,0,
9/25/2018 10:30,4.2,0,,9.7538184,0,,6.61,0,,76.1,0,,8.32,0,,5.58,0,,9.874,0,,14.3,0,,69.27000707,0,
9/25/2018 10:45,3.1,0,,9.809592,0,,6.06,0,,70.4,0,,8.3,0,,5.84,0,,10.31,0,,4.8,0,,69.95000701,0,
9/25/2018 11:00,4.1,0,,9.8161536,0,,6.03,0,,70.6,0,,8.28,0,,6.12,0,,10.78,0,,6.7,0,,70.39000696,0,
9/25/2018 11:15,3.3,0,,9.8128728,0,,5.93,0,,69.5,0,,8.26,0,,6.2,0,,10.91,0,,2.9,0,,70.53000695,0,
9/25/2018 11:30,2.8,0,,9.8227152,0,,5.83,0,,68.8,0,,8.23,0,,6.43,0,,11.29,0,,7.2,0,,70.9900069,0,
9/25/2018 11:45,1.8,0,,9.694764,0,,5.58,0,,66.7,0,,8.23,0,,7.1,0,,12.37,0,,8.2,0,,71.87000681,0,
9/25/2018 12:00,2.8,0,,9.5668128,0,,5.16,0,,62.7,0,,8.2,0,,8.41,0,,14.48,0,,13.2,0,,72.67000673,0,
9/25/2018 12:15,3.8,0,,9.3798072,0,,5.15,0,,62.7,0,,8.11,0,,8.93,0,,15.31,0,,15,0,,72.68000673,0,
9/25/2018 12:30,2.1,0,,9.2781024,0,,4.95,0,,60.5,0,,8.12,0,,9.39,0,,16.03,0,,11,0,,72.85000672,0,
9/25/2018 12:45,1.2,0,,9.169836,0,,4.62,0,,56.7,30,,8.1,0,,9.73,0,,16.56,0,,7.4,0,,72.91000671,0,
9/25/2018 13:00,2.1,0,,8.9664264,0,,4.83,0,,59.4,30,,8.06,0,,10,0,,16.99,0,,12.2,0,,72.92000671,0,
9/25/2018 13:15,1.9,0,,8.7630168,0,,4.91,0,,60.4,0,,8.04,0,,10.25,0,,17.39,0,,10.9,0,,72.93000671,0,
9/25/2018 13:30,1.4,0,,8.4185328,0,,4.78,0,,58.9,30,,8.06,0,,10.37,0,,17.56,0,,11.6,0,,72.95000671,0,
9/25/2018 13:45,2.2,0,,8.1101376,0,,5.04,0,,61.8,0,,8.21,0,,10.03,0,,17.03,0,,12.6,0,,72.74000673,0,
9/25/2018 14:00,2.8,0,,7.7951808,0,,5.73,0,,68.7,0,,8.2,0,,8.31,0,,14.3,0,,12.2,0,,71.46000685,0,
9/25/2018 14:15,2.2,0,,7.4900664,0,,5.5,0,,66.5,0,,8.17,0,,8.67,0,,14.89,0,,8.6,0,,72.06000679,0,
9/25/2018 14:30,3,0,,7.2538488,0,,5.93,0,,70.8,0,,8.2,0,,8.03,0,,13.86,0,,9.2,0,,71.38000686,0,
9/25/2018 14:45,1.9,0,,7.0307544,0,,6.13,0,,72.7,0,,8.28,0,,7.42,0,,12.88,0,,5.4,0,,71.0300069,0,
9/25/2018 15:00,2.3,0,,6.856872,0,,6.23,0,,73.5,0,,8.26,0,,7.08,0,,12.34,0,,6.9,0,,70.70000693,0,
9/25/2018 15:15,2.8,0,,6.6042504,0,,5.99,0,,70.4,0,,8.15,0,,6.87,0,,11.99,0,,6.9,0,,70.52000695,0,
9/25/2018 15:30,3,0,,6.4402104,0,,6.36,0,,74.8,0,,8.2,0,,6.65,0,,11.64,0,,8.2,0,,70.57000694,0,
9/25/2018 15:45,3.2,0,,6.2203968,0,,6.44,0,,75.6,0,,8.23,0,,6.67,0,,11.66,0,,7.4,0,,70.44000696,0,
9/25/2018 16:00,2.4,0,,6.0235488,0,,6.41,0,,75.1,0,,8.24,0,,6.42,0,,11.27,0,,4.7,0,,70.33000697,0,
9/25/2018 16:15,2.1,0,,5.8463856,0,,6.5,0,,76.1,0,,8.26,0,,6.4,0,,11.24,0,,3.5,0,,70.29000697,0,
9/25/2018 16:30,2.1,0,,5.692188,0,,6.72,0,,78.4,0,,8.19,0,,6.27,0,,11.02,0,,6.4,0,,70.050007,0,
9/25/2018 16:45,3.5,0,,5.6495376,0,,6.59,0,,76.8,0,,8.28,0,,6.09,0,,10.72,0,,5.5,0,,70.040007,0,
9/25/2018 17:00,2.8,0,,5.57736,0,,6.27,0,,73,0,,8.23,0,,6.07,0,,10.69,0,,7.6,0,,70.030007,0,
9/25/2018 17:15,3.2,0,,5.4887784,0,,6.33,0,,73.9,0,,8.21,0,,6.11,0,,10.75,0,,8.2,0,,70.10000699,0,
9/25/2018 17:30,2.9,0,,5.4526896,0,,6.48,0,,75.3,0,,8.18,0,,5.95,0,,10.49,0,,5.6,0,,69.87000701,0,
9/25/2018 17:45,2.8,0,,5.4264432,0,,6.55,0,,76.1,0,,8.2,0,,5.86,0,,10.34,0,,8.3,0,,69.87000701,0,
9/25/2018 18:00,2.5,0,,5.4920592,0,,6.39,0,,74.2,0,,8.21,0,,5.85,0,,10.33,0,,6.6,0,,69.87000701,0,
9/25/2018 18:15,3.7,0,,5.626572,0,,5.92,0,,68.8,0,,8.12,0,,5.84,0,,10.31,0,,7.3,0,,69.82000702,0,
9/25/2018 18:30,2,0,,5.7446808,0,,6.51,0,,75.7,0,,8.18,0,,5.85,0,,10.33,0,,9.5,0,,69.95000701,0,
9/25/2018 18:45,2.6,0,,5.9448096,0,,6.28,0,,73,0,,8.18,0,,5.82,0,,10.28,0,,6.7,0,,69.960007,0,
9/25/2018 19:00,2.9,0,,6.1547808,0,,6,0,,69.7,0,,8.15,0,,5.75,0,,10.16,0,,2.7,0,,69.91000701,0,
9/25/2018 19:15,3.3,0,,6.3713136,0,,6.77,0,,78.4,0,,8.17,0,,5.24,0,,9.325,0,,8.8,0,,69.970007,0,
9/25/2018 19:30,3.2,0,,6.594408,0,,6.66,0,,76.3,0,,8.2,0,,5.14,0,,9.156,0,,20.2,0,,68.93000711,0,
9/25/2018 19:45,5.3,0,,6.8273448,0,,6.79,0,,77.4,0,,8.23,0,,4.89,0,,8.741,0,,23.2,0,,68.66000713,0,
9/25/2018 20:00,3.6,0,,7.0799664,0,,6.63,0,,75.8,0,,8.25,0,,4.78,0,,8.551,0,,28.6,0,,68.94000711,0,
9/25/2018 20:15,4.7,0,,7.2932184,0,,6.67,0,,76.1,0,,8.24,0,,4.78,0,,8.55,0,,21.2,0,,68.76000712,0,
9/25/2018 20:30,3.8,0,,7.5228744,0,,6.77,0,,77.2,0,,8.23,0,,4.89,0,,8.741,0,,19.7,0,,68.65000714,0,
9/25/2018 20:45,3.6,0,,7.7820576,0,,6.63,0,,75.6,0,,8.22,0,,4.75,0,,8.496,0,,12.8,0,,68.68000713,0,
9/25/2018 21:00,4.1,0,,8.0084328,0,,6.74,0,,76.9,0,,8.22,0,,4.73,0,,8.469,0,,15.9,0,,68.85000712,0,
9/25/2018 21:15,3.1,0,,8.234808,0,,6.41,0,,73.2,0,,8.16,0,,4.78,0,,8.552,0,,14.8,0,,68.78000712,0,
9/25/2018 21:30,3.6,0,,8.4447792,0,,6.56,0,,75.1,0,,8.23,0,,4.85,0,,8.678,0,,14.4,0,,69.0500071,0,
9/25/2018 21:45,3,0,,8.6481888,0,,6.56,0,,75.3,0,,8.25,0,,5.01,0,,8.934,0,,8.3,0,,69.20000708,0,
9/25/2018 22:00,2.9,0,,8.7958248,0,,6.37,0,,73,0,,8.25,0,,5.02,0,,8.962,0,,13.1,0,,69.09000709,0,
9/25/2018 22:15,4,0,,8.907372,0,,6.38,0,,73.2,0,,8.24,0,,5.05,0,,8.997,0,,10.3,0,,69.13000709,0,
9/25/2018 22:30,3.3,0,,8.9861112,0,,6.06,0,,69.5,0,,8.23,0,,5.14,0,,9.147,0,,6.5,0,,69.11000709,0,
9/25/2018 22:45,3.6,0,,9.038604,0,,5.99,0,,68.8,0,,8.22,0,,5.18,0,,9.217,0,,4.3,0,,69.17000708,0,
9/25/2018 23:00,3,0,,9.0681312,0,,5.88,0,,67.6,0,,8.2,0,,5.19,0,,9.245,0,,3.4,0,,69.20000708,0,
9/25/2018 23:15,3.6,0,,9.0779736,0,,5.71,0,,65.7,0,,8.19,0,,5.3,0,,9.424,0,,6.9,0,,69.22000708,0,
9/25/2018 23:30,2.3,0,,9.0582888,0,,5.95,0,,68.5,0,,8.17,0,,5.35,0,,9.496,0,,6.3,0,,69.34000707,0,
9/25/2018 23:45,3.6,0,,9.0189192,0,,6.04,0,,69.8,0,,8.18,0,,5.45,0,,9.673,0,,4.6,0,,69.66000703,0,
9/26/2018 0:00,3.7,0,,8.9336184,0,,6.5,0,,75.8,0,,8.23,0,,5.72,0,,10.11,0,,15.6,0,,70.35000697,0,
9/26/2018 0:15,4.4,0,,8.792544,0,,6.12,0,,71.7,0,,8.2,0,,5.82,0,,10.29,0,,6.8,0,,70.77000692,0,
9/26/2018 0:30,3.2,0,,8.6219424,0,,6.17,0,,73,0,,8.26,0,,6.1,0,,10.75,0,,5.5,0,,71.45000686,0,
9/26/2018 0:45,3.9,0,,8.4283752,0,,6.04,0,,71.8,0,,8.27,0,,6.37,0,,11.18,0,,4,0,,71.68000683,0,
9/26/2018 1:00,2.8,0,,8.2151232,0,,5.92,0,,70.2,0,,8.26,0,,6.32,0,,11.11,0,,3.8,0,,71.52000685,0,
9/26/2018 1:15,3.3,0,,7.9657824,0,,5.52,0,,65.7,0,,8.25,0,,6.47,0,,11.36,0,,2.4,0,,71.84000682,0,
9/26/2018 1:30,2.9,0,,7.7197224,0,,5.71,0,,68.5,0,,8.26,0,,7.21,0,,12.56,0,,6.3,0,,72.12000679,0,
9/26/2018 1:45,3.3,0,,7.4441352,0,,5.98,0,,70.9,0,,8.27,0,,6.76,0,,11.83,0,,5.9,0,,71.40000686,0,
9/26/2018 2:00,2.2,0,,7.1652672,0,,5.79,0,,68.2,0,,8.26,0,,6.17,0,,10.86,0,,3.6,0,,71.0400069,0,
9/26/2018 2:15,3.2,0,,6.8863992,0,,5.67,0,,66.6,0,,8.24,0,,6.06,0,,10.67,0,,7.7,0,,70.95000691,0,
9/26/2018 2:30,2.9,0,,6.6337776,0,,6.08,0,,71.4,0,,8.23,0,,6.07,0,,10.69,0,,2.9,0,,70.87000691,0,
9/26/2018 2:45,3,0,,6.39756,0,,5.55,0,,65.1,0,,8.23,0,,5.97,0,,10.53,0,,4.3,0,,70.70000693,0,
9/26/2018 3:00,2.8,0,,6.1547808,0,,5.8,0,,67.9,0,,8.24,0,,5.87,0,,10.37,0,,4.8,0,,70.49000695,0,
9/26/2018 3:15,3.2,0,,5.938248,0,,5.9,0,,68.7,0,,8.12,0,,5.66,0,,10.02,0,,11.7,0,,70.15000699,0,
9/26/2018 3:30,3.2,0,,5.7512424,0,,6.03,0,,70.1,0,,8.07,0,,5.68,0,,10.04,0,,5.9,0,,70.11000699,0,
9/26/2018 3:45,3.4,0,,5.5511136,0,,6.21,0,,72.2,0,,8.06,0,,5.64,0,,9.977,0,,3.9,0,,70.11000699,0,
9/26/2018 4:00,4.1,0,,5.4001968,0,,5.92,0,,68.8,0,,8.06,0,,5.54,0,,9.818,0,,8.4,0,,69.990007,0,
9/26/2018 4:15,3.5,0,,5.2394376,0,,6,0,,69.5,0,,8.04,0,,5.48,0,,9.725,0,,5.6,0,,69.92000701,0,
9/26/2018 4:30,3.5,0,,5.1114864,0,,5.85,0,,67.8,0,,8.01,0,,5.42,0,,9.626,0,,3.5,0,,69.84000702,0,
9/26/2018 4:45,2.9,0,,5.0065008,0,,5.97,0,,69.1,0,,8.02,0,,5.38,0,,9.549,0,,5.3,0,,69.78000702,0,
9/26/2018 5:00,1.9,0,,4.8949536,0,,5.83,0,,67.4,0,,8.02,0,,5.29,0,,9.397,0,,4.6,0,,69.72000703,0,
9/26/2018 5:15,3.9,0,,4.8096528,0,,5.85,0,,67.6,0,,8.01,0,,5.26,0,,9.36,0,,5.1,0,,69.74000703,0,
9/26/2018 5:30,2.3,0,,4.7670024,0,,5.54,0,,64,0,,8.01,0,,5.19,0,,9.241,0,,7.6,0,,69.73000703,0,
9/26/2018 5:45,2.6,0,,4.7834064,0,,6.13,0,,70.8,0,,8.02,0,,5.04,0,,8.984,0,,3.2,0,,69.70000703,0,
9/26/2018 6:00,3.6,0,,4.8457416,0,,5.76,0,,66.4,0,,8.03,0,,4.93,0,,8.812,0,,5.9,0,,69.62000704,0,
9/26/2018 6:15,3.2,0,,4.9999392,0,,5.67,0,,65.3,0,,8.08,0,,4.78,0,,8.563,0,,1.6,0,,69.64000704,0,
9/26/2018 6:30,2.6,0,,5.1935064,0,,5.8,0,,66.8,0,,8.11,0,,4.8,0,,8.587,0,,5.5,0,,69.62000704,0,
9/26/2018 6:45,3.9,0,,5.4166008,0,,5.42,0,,62.3,0,,8.1,0,,4.72,0,,8.456,0,,2.7,0,,69.55000705,0,
9/26/2018 7:00,3.8,0,,5.6560992,0,,6.12,0,,70.2,0,,8.11,0,,4.65,0,,8.332,0,,9.9,0,,69.44000706,0,
9/26/2018 7:15,3.8,0,,5.8857552,0,,5.96,0,,68.3,0,,8.13,0,,4.53,0,,8.141,0,,9.8,0,,69.37000706,0,
9/26/2018 7:30,4.9,0,,6.135096,0,,6.65,0,,76,0,,8.18,0,,4.22,0,,7.612,0,,27.4,0,,69.31000707,0,
9/26/2018 7:45,4.9,0,,6.3745944,0,,6.22,0,,71.7,0,,8.21,0,,4.73,0,,8.468,0,,25.1,0,,69.82000702,0,
9/26/2018 8:00,3.8,0,,6.6239352,0,,6.06,0,,70,0,,8.2,0,,4.78,0,,8.566,0,,28.5,0,,69.85000702,0,
9/26/2018 8:15,5.2,0,,6.906084,0,,6.11,0,,70.4,0,,8.19,0,,4.65,0,,8.342,0,,30.5,0,,69.79000702,0,
9/26/2018 8:30,4.7,0,,7.1751096,0,,6.24,0,,71.4,0,,8.18,0,,4.39,0,,7.906,0,,25.3,0,,69.30000707,0,
9/26/2018 8:45,3.5,0,,7.4113272,0,,6.18,0,,70.6,0,,8.13,0,,4.23,0,,7.632,0,,24.5,0,,69.26000707,0,
9/26/2018 9:00,4.4,0,,7.6803528,0,,6.12,0,,69.7,0,,8.17,0,,4.05,0,,7.325,0,,17.6,0,,69.06000709,0,
9/26/2018 9:15,5.6,0,,7.9493784,0,,5.73,0,,66,0,,8.07,0,,4.54,0,,8.151,0,,26.1,0,,69.78000702,0,
9/26/2018 9:30,4.9,0,,8.1724728,0,,6.03,0,,69.6,0,,8.14,0,,4.71,0,,8.445,0,,10.4,0,,69.990007,0,
9/26/2018 9:45,3.8,0,,8.36604,0,,6.08,0,,70.4,0,,8.14,0,,4.85,0,,8.678,0,,21.2,0,,70.09000699,0,
9/26/2018 10:00,4.8,0,,8.5497648,0,,5.96,0,,69.2,0,,8.15,0,,4.96,0,,8.867,0,,18.7,0,,70.24000698,0,
9/26/2018 10:15,4.2,0,,8.6974008,0,,6.08,0,,70.5,0,,8.18,0,,4.92,0,,8.798,0,,12,0,,70.14000699,0,
9/26/2018 10:30,8.4,30,,8.808948,0,,6.15,0,,71.2,0,,8.19,0,,4.93,0,,8.811,0,,18.4,0,,70.09000699,0,
9/26/2018 10:45,4.2,0,,8.9008104,0,,5.97,0,,69.2,0,,8.18,0,,4.92,0,,8.786,0,,8.1,0,,70.050007,0,
9/26/2018 11:00,3.8,0,,8.9631456,0,,5.67,0,,65.7,0,,8.16,0,,4.91,0,,8.778,0,,8.3,0,,70.10000699,0,
9/26/2018 11:15,4.5,0,,9.0222,0,,5.47,0,,63.4,0,,8.15,0,,4.94,0,,8.823,0,,6.2,0,,70.16000698,0,
9/26/2018 11:30,4.1,0,,9.0582888,0,,5.76,0,,67,0,,8.13,0,,5.07,0,,9.045,0,,9.7,0,,70.45000696,0,
9/26/2018 11:45,3.9,0,,9.0451656,0,,5.84,0,,68.1,0,,8.15,0,,5.28,0,,9.385,0,,9.5,0,,70.59000694,0,
9/26/2018 12:00,2.5,0,,9.0090768,0,,5.52,0,,64.7,0,,8.12,0,,5.45,0,,9.681,0,,8.3,0,,70.83000692,0,
9/26/2018 12:15,3.4,0,,8.9368992,0,,5.66,0,,66.5,0,,8.11,0,,5.66,0,,10.03,0,,12.7,0,,71.0200069,0,
9/26/2018 12:30,3.7,0,,8.8515984,0,,5.98,0,,70.5,0,,8.2,0,,5.74,0,,10.16,0,,15.3,0,,71.24000688,0,
9/26/2018 12:45,3.8,0,,8.710524,0,,6.02,0,,71,0,,8.2,0,,5.91,0,,10.43,0,,13.8,0,,71.17000688,0,
9/26/2018 13:00,2.4,0,,8.5366416,0,,6.01,0,,71.1,0,,8.19,0,,6.09,0,,10.73,0,,14.8,0,,71.42000686,0,
9/26/2018 13:15,4,0,,8.3594784,0,,5.6,0,,66.7,0,,8.22,0,,6.78,0,,11.85,0,,10.2,0,,71.82000682,0,
9/26/2018 13:30,4.6,0,,8.1495072,0,,5.58,0,,66.9,0,,8.24,0,,7.38,0,,12.83,0,,15.8,0,,72.09000679,0,
9/26/2018 13:45,3.5,0,,7.9100088,0,,5.65,0,,67.5,0,,8.25,0,,6.91,0,,12.06,0,,8.9,0,,71.90000681,0,
9/26/2018 14:00,2.5,0,,7.644264,0,,5.38,0,,64.4,0,,8.23,0,,7.17,0,,12.48,0,,11.1,0,,71.9900068,0,
9/26/2018 14:15,3.6,0,,7.3555536,0,,5.76,0,,68.7,0,,8.26,0,,6.61,0,,11.57,0,,11,0,,71.84000682,0,
9/26/2018 14:30,3,0,,7.086528,0,,5.85,0,,69.4,0,,8.27,0,,6.2,0,,10.91,0,,8.4,0,,71.58000684,0,
9/26/2018 14:45,3.4,0,,6.8503104,0,,5.84,0,,69.1,0,,8.27,0,,6.04,0,,10.65,0,,9.2,0,,71.58000684,0,
9/26/2018 15:00,2.9,0,,6.6206544,0,,5.95,0,,70.4,0,,8.28,0,,5.83,0,,10.31,0,,8.5,0,,71.60000684,0,
9/26/2018 15:15,3.7,0,,6.3942792,0,,5.49,0,,65,0,,8.2,0,,5.75,0,,10.18,0,,8.7,0,,71.67000683,0,
9/26/2018 15:30,3.2,0,,6.2105544,0,,5.95,0,,70.4,0,,8.27,0,,5.65,0,,10.01,0,,6.9,0,,71.80000682,0,
9/26/2018 15:45,3.7,0,,6.0268296,0,,6.13,0,,72.6,0,,8.28,0,,5.48,0,,9.735,0,,9.2,0,,71.91000681,0,
9/26/2018 16:00,3.3,0,,5.8496664,0,,6.18,0,,73.2,0,,8.27,0,,5.41,0,,9.616,0,,6.4,0,,71.94000681,0,
9/26/2018 16:15,2.8,0,,5.6560992,0,,6.21,0,,73.5,0,,8.27,0,,5.33,0,,9.483,0,,7.6,0,,71.93000681,0,
9/26/2018 16:30,2.3,0,,5.4690936,0,,6.27,0,,74.1,0,,8.28,0,,5.2,0,,9.268,0,,6.7,0,,71.94000681,0,
9/26/2018 16:45,3.7,0,,5.3575464,0,,6.23,0,,73.8,0,,8.28,0,,5.18,0,,9.225,0,,10.6,0,,72.0200068,0,
9/26/2018 17:00,3,0,,5.2361568,0,,6.31,0,,74.8,0,,8.28,0,,5.09,0,,9.082,0,,6.7,0,,72.21000678,0,
9/26/2018 17:15,3,0,,5.1410136,0,,6.24,0,,74,0,,8.27,0,,5.22,0,,9.302,0,,5.4,0,,72.21000678,0,
9/26/2018 17:30,2.1,0,,5.0918016,0,,6.32,0,,75.1,0,,8.28,0,,5.18,0,,9.233,0,,6.1,0,,72.26000677,0,
9/26/2018 17:45,3.3,0,,5.052432,0,,6.36,0,,75.5,0,,8.27,0,,5.19,0,,9.258,0,,6.3,0,,72.29000677,0,
9/26/2018 18:00,3.2,0,,5.0425896,0,,6.07,0,,72.1,0,,8.25,0,,5.29,0,,9.412,0,,7.2,0,,72.30000677,0,
9/26/2018 18:15,3.6,0,,5.0557128,0,,5.81,0,,68.9,0,,8.14,0,,5.14,0,,9.167,0,,4.2,0,,72.15000679,0,
9/26/2018 18:30,3.9,0,,5.1246096,0,,5.97,0,,70.8,0,,8.22,0,,5.11,0,,9.122,0,,4.5,0,,72.28000677,0,
9/26/2018 18:45,2.8,0,,5.2459992,0,,6.22,0,,73.7,0,,8.22,0,,5.01,0,,8.945,0,,5.9,0,,72.32000677,0,
9/26/2018 19:00,3.6,0,,5.4330048,0,,6.4,0,,76,0,,8.22,0,,4.89,0,,8.753,0,,9.7,0,,72.37000676,0,
9/26/2018 19:15,4.2,0,,5.6462568,0,,5.64,0,,66.9,0,,8.2,0,,4.89,0,,8.751,0,,6.1,0,,72.29000677,0,
9/26/2018 19:30,3.3,0,,5.872632,0,,5.3,0,,62.8,0,,8.18,0,,4.92,0,,8.81,0,,4.9,0,,72.28000677,0,
9/26/2018 19:45,4,0,,6.1515,0,,6.16,0,,72.6,0,,8.17,0,,4.63,0,,8.317,0,,18,0,,71.91000681,0,
9/26/2018 20:00,3.7,0,,6.39756,0,,6.32,0,,74.6,0,,8.22,0,,4.71,0,,8.449,0,,30.2,0,,72.0400068,0,
9/26/2018 20:15,3.8,0,,6.660024,0,,6.3,0,,74.4,0,,8.21,0,,4.84,0,,8.668,0,,28.1,0,,72.10000679,0,
9/26/2018 20:30,4.2,0,,6.9028032,0,,6.17,0,,72.9,0,,8.22,0,,4.73,0,,8.478,0,,22.4,0,,72.0400068,0,
9/26/2018 20:45,4.7,0,,7.1390208,0,,6.19,0,,73.2,0,,8.21,0,,4.8,0,,8.605,0,,24.3,0,,72.16000678,0,
9/26/2018 21:00,4.4,0,,7.3785192,0,,6.11,0,,72.3,0,,8.21,0,,4.87,0,,8.72,0,,21.6,0,,72.17000678,0,
9/26/2018 21:15,6.7,0,,7.7361264,0,,5.89,0,,69.7,0,,8.13,0,,5.04,0,,9.004,0,,18.3,0,,72.20000678,0,
9/26/2018 21:30,4.5,0,,7.972344,0,,6.24,0,,74.2,0,,8.22,0,,5.21,0,,9.282,0,,13.3,0,,72.40000676,0,
9/26/2018 21:45,4.2,0,,8.1790344,0,,6.31,0,,75.1,0,,8.23,0,,5.36,0,,9.532,0,,10.1,0,,72.49000675,0,
9/26/2018 22:00,3.7,0,,8.4743064,0,,6.06,0,,72.2,0,,8.22,0,,5.47,0,,9.722,0,,12.9,0,,72.55000675,0,
9/26/2018 22:15,3.8,0,,8.6055384,0,,6.05,0,,72.3,0,,8.21,0,,5.66,0,,10.03,0,,13.8,0,,72.61000674,0,
9/26/2018 22:30,2.9,0,,8.7302088,0,,5.92,0,,70.8,0,,8.21,0,,5.7,0,,10.1,0,,13.5,0,,72.62000674,0,
9/26/2018 22:45,3.6,0,,8.808948,0,,5.81,0,,69.4,0,,8.13,0,,5.69,0,,10.08,0,,18.2,0,,72.57000674,0,
9/26/2018 23:00,4,0,,8.8876872,0,,5.66,0,,67.6,0,,8.13,0,,5.7,0,,10.09,0,,7,0,,72.55000675,0,
9/26/2018 23:15,3.1,0,,8.9631456,0,,5.53,0,,66,0,,8.14,0,,5.66,0,,10.03,0,,6.9,0,,72.59000674,0,
